subject,relationship_imp,relationship,emotion_type,action,emotion_intensity,mb_violation_us,mb_violation_cn,perspective,culture
327,100,closefr,ashamed,InvestRelationship,0,14114.15625,15090.8637,agent,usa
327,100,closefr,ashamed,NoShareReward,86,14568.51211,16242.60511,agent,usa
327,100,closefr,ashamed,RefuseCompensation,0,8337.894622,9538.168445,agent,usa
327,100,closefr,ashamed,NoCompensate4Help,1,11996.40492,13197.96964,agent,usa
328,83,housemate,ashamed,ComplainTroubles,68,12903.50363,14427.54241,agent,usa
328,83,housemate,ashamed,NoInvest4Needs,58,15179.14423,16790.22063,agent,usa
328,83,housemate,ashamed,NoTimeCompany,77,13876.29736,15515.91841,agent,usa
328,83,housemate,ashamed,ExpressDisagree,57,13152.43438,15103.11419,agent,usa
328,83,housemate,ashamed,RefuseTaskInstruct,0,14202.76214,16313.4933,agent,usa
328,83,housemate,ashamed,PursueOwnAction,0,14062.94773,16176.04581,agent,usa
328,83,housemate,ashamed,AvoidSex,0,8578.461149,11548.08723,agent,usa
328,83,housemate,ashamed,DateOthers,0,12315.06713,15068.84187,agent,usa
328,83,housemate,ashamed,InvestRelationship,0,12683.82125,16297.9113,agent,usa
328,83,housemate,ashamed,NoShareReward,65,14486.22202,17333.42961,agent,usa
328,83,housemate,ashamed,RefuseCompensation,0,8175.874909,11021.83508,agent,usa
328,83,housemate,ashamed,NoCompensate4Help,48,11629.61519,14508.84702,agent,usa
329,60,fwb,ashamed,ComplainTroubles,34,15020.9117,16715.50668,agent,usa
329,60,fwb,ashamed,NoInvest4Needs,73,17750.00799,19487.32719,agent,usa
329,60,fwb,ashamed,NoTimeCompany,80,16358.29797,17990.77938,agent,usa
329,60,fwb,ashamed,ExpressDisagree,20,14322.14874,16798.25668,agent,usa
329,60,fwb,ashamed,RefuseTaskInstruct,74,14875.77447,17603.64156,agent,usa
329,60,fwb,ashamed,PursueOwnAction,22,14968.67611,17685.5195,agent,usa
329,60,fwb,ashamed,AvoidSex,0,14239.69331,15363.36886,agent,usa
329,60,fwb,ashamed,DateOthers,3,16840.51005,18607.28419,agent,usa
329,60,fwb,ashamed,InvestRelationship,26,17355.41109,18125.97917,agent,usa
329,60,fwb,ashamed,NoShareReward,74,16833.14801,18487.92869,agent,usa
329,60,fwb,ashamed,RefuseCompensation,1,10290.93568,11262.78312,agent,usa
329,60,fwb,ashamed,NoCompensate4Help,6,14094.84423,15187.26629,agent,usa
330,21,fwb,ashamed,ComplainTroubles,61,15020.9117,16715.50668,agent,usa
330,21,fwb,ashamed,NoInvest4Needs,51,17750.00799,19487.32719,agent,usa
330,21,fwb,ashamed,NoTimeCompany,26,16358.29797,17990.77938,agent,usa
330,21,fwb,ashamed,ExpressDisagree,29,14322.14874,16798.25668,agent,usa
330,21,fwb,ashamed,RefuseTaskInstruct,58,14875.77447,17603.64156,agent,usa
330,21,fwb,ashamed,PursueOwnAction,13,14968.67611,17685.5195,agent,usa
330,21,fwb,ashamed,AvoidSex,14,14239.69331,15363.36886,agent,usa
330,21,fwb,ashamed,DateOthers,21,16840.51005,18607.28419,agent,usa
330,21,fwb,ashamed,InvestRelationship,53,17355.41109,18125.97917,agent,usa
330,21,fwb,ashamed,NoShareReward,60,16833.14801,18487.92869,agent,usa
330,21,fwb,ashamed,RefuseCompensation,50,10290.93568,11262.78312,agent,usa
330,21,fwb,ashamed,NoCompensate4Help,59,14094.84423,15187.26629,agent,usa
331,97,closefr,ashamed,ComplainTroubles,77,13009.91679,14568.86428,agent,usa
331,97,closefr,ashamed,NoInvest4Needs,41,15527.707,17063.08669,agent,usa
331,97,closefr,ashamed,NoTimeCompany,71,14196.68907,15676.41109,agent,usa
331,97,closefr,ashamed,ExpressDisagree,41,12308.92078,14736.28943,agent,usa
331,97,closefr,ashamed,RefuseTaskInstruct,23,13006.9719,15676.13012,agent,usa
331,97,closefr,ashamed,PursueOwnAction,25,12966.87512,15634.17946,agent,usa
331,97,closefr,ashamed,AvoidSex,9,10146.08006,11569.16166,agent,usa
331,97,closefr,ashamed,DateOthers,25,13179.89377,15078.92277,agent,usa
331,97,closefr,ashamed,InvestRelationship,14,14114.15625,15090.8637,agent,usa
331,97,closefr,ashamed,NoShareReward,73,14568.51211,16242.60511,agent,usa
331,97,closefr,ashamed,RefuseCompensation,15,8337.894622,9538.168445,agent,usa
331,97,closefr,ashamed,NoCompensate4Help,29,11996.40492,13197.96964,agent,usa
332,79,acquaintances,ashamed,ComplainTroubles,22,12321.42515,16769.77263,agent,usa
332,79,acquaintances,ashamed,NoInvest4Needs,83,14422.93786,19543.4939,agent,usa
332,79,acquaintances,ashamed,NoTimeCompany,72,13337.91806,18058.11389,agent,usa
332,79,acquaintances,ashamed,ExpressDisagree,NA,12658.98553,17115.78469,agent,usa
332,79,acquaintances,ashamed,RefuseTaskInstruct,14,13676.08848,18168.04392,agent,usa
332,79,acquaintances,ashamed,PursueOwnAction,23,13546.82843,18149.68075,agent,usa
332,79,acquaintances,ashamed,AvoidSex,90,10117.9226,14717.16,agent,usa
332,79,acquaintances,ashamed,DateOthers,87,12977.34623,18264.41776,agent,usa
332,79,acquaintances,ashamed,InvestRelationship,78,14749.79136,18720.61246,agent,usa
332,79,acquaintances,ashamed,NoShareReward,66,15200.46136,19316.27637,agent,usa
332,79,acquaintances,ashamed,RefuseCompensation,84,9872.581395,12071.58243,agent,usa
332,79,acquaintances,ashamed,NoCompensate4Help,78,12942.43138,16057.22276,agent,usa
333,76,romantic,ashamed,ComplainTroubles,100,13320.13033,12315.80862,agent,usa
333,76,romantic,ashamed,NoInvest4Needs,61,15696.52586,14407.43179,agent,usa
333,76,romantic,ashamed,NoTimeCompany,100,14501.52065,13194.88239,agent,usa
333,76,romantic,ashamed,ExpressDisagree,75,13394.80317,12653.29546,agent,usa
333,76,romantic,ashamed,RefuseTaskInstruct,56,14465.75727,13568.2471,agent,usa
333,76,romantic,ashamed,PursueOwnAction,0,14315.41697,13487.95291,agent,usa
333,76,romantic,ashamed,AvoidSex,0,10940.04439,8773.479645,agent,usa
333,76,romantic,ashamed,DateOthers,100,13970.03694,12150.37208,agent,usa
333,76,romantic,ashamed,InvestRelationship,100,16434.07037,11898.96556,agent,usa
333,76,romantic,ashamed,NoShareReward,93,16632.7844,13536.16537,agent,usa
333,76,romantic,ashamed,RefuseCompensation,0,10831.89214,7639.881495,agent,usa
333,76,romantic,ashamed,NoCompensate4Help,100,14287.10241,10786.24778,agent,usa
334,77,teach,ashamed,ComplainTroubles,24,13250.89674,13464.25104,agent,usa
334,77,teach,ashamed,NoInvest4Needs,0,15320.72711,15651.0526,agent,usa
334,77,teach,ashamed,NoTimeCompany,0,14098.48038,14427.2599,agent,usa
334,77,teach,ashamed,ExpressDisagree,0,14375.69537,14146.27708,agent,usa
334,77,teach,ashamed,RefuseTaskInstruct,0,15686.55432,15258.2151,agent,usa
334,77,teach,ashamed,PursueOwnAction,37,15501.73686,15142.56563,agent,usa
334,77,teach,ashamed,AvoidSex,56,9007.2328,10350.73073,agent,usa
334,77,teach,ashamed,DateOthers,0,12933.55396,13811.09167,agent,usa
334,77,teach,ashamed,InvestRelationship,0,13181.17714,14305.84531,agent,usa
334,77,teach,ashamed,NoShareReward,8,15403.90667,15677.87448,agent,usa
334,77,teach,ashamed,RefuseCompensation,0,9260.780099,9622.836979,agent,usa
334,77,teach,ashamed,NoCompensate4Help,0,12450.52889,12882.23646,agent,usa
335,100,parentchild,ashamed,ComplainTroubles,14,17054.67091,17183.20313,agent,usa
335,100,parentchild,ashamed,NoInvest4Needs,0,20254.76659,20103.02025,agent,usa
335,100,parentchild,ashamed,NoTimeCompany,0,18568.05463,18514.14294,agent,usa
335,100,parentchild,ashamed,ExpressDisagree,0,15768.63941,17008.19792,agent,usa
335,100,parentchild,ashamed,RefuseTaskInstruct,0,16114.48674,17732.94676,agent,usa
335,100,parentchild,ashamed,PursueOwnAction,0,16318.73407,17846.136,agent,usa
335,100,parentchild,ashamed,AvoidSex,0,15975.8681,15630.41377,agent,usa
335,100,parentchild,ashamed,DateOthers,0,18925.98752,18981.54456,agent,usa
335,100,parentchild,ashamed,InvestRelationship,0,18135.50369,18133.01968,agent,usa
335,100,parentchild,ashamed,NoShareReward,0,17746.8323,18546.92593,agent,usa
335,100,parentchild,ashamed,RefuseCompensation,0,9953.391473,10949.61458,agent,usa
335,100,parentchild,ashamed,NoCompensate4Help,0,14408.81171,15084.20197,agent,usa
336,81,sib,ashamed,ComplainTroubles,72,12027.54239,13357.72744,agent,usa
336,81,sib,ashamed,NoInvest4Needs,85,14291.94792,15638.16784,agent,usa
336,81,sib,ashamed,NoTimeCompany,100,13070.43526,14354.30192,agent,usa
336,81,sib,ashamed,ExpressDisagree,78,11859.45234,13810.83239,agent,usa
336,81,sib,ashamed,RefuseTaskInstruct,57,12811.27204,14935.94296,agent,usa
336,81,sib,ashamed,PursueOwnAction,30,12660.60719,14789.9077,agent,usa
336,81,sib,ashamed,AvoidSex,0,8260.954457,9464.750279,agent,usa
336,81,sib,ashamed,DateOthers,0,11558.95827,13150.33645,agent,usa
336,81,sib,ashamed,InvestRelationship,0,12983.2649,13810.17625,agent,usa
336,81,sib,ashamed,NoShareReward,86,14051.7675,15413.02501,agent,usa
336,81,sib,ashamed,RefuseCompensation,0,8217.268047,9132.722259,agent,usa
336,81,sib,ashamed,NoCompensate4Help,78,11605.78828,12569.4565,agent,usa
360,100,romantic,ashamed,ComplainTroubles,72,13320.13033,12315.80862,agent,usa
360,100,romantic,ashamed,NoInvest4Needs,100,15696.52586,14407.43179,agent,usa
360,100,romantic,ashamed,NoTimeCompany,100,14501.52065,13194.88239,agent,usa
360,100,romantic,ashamed,ExpressDisagree,100,13394.80317,12653.29546,agent,usa
360,100,romantic,ashamed,RefuseTaskInstruct,13,14465.75727,13568.2471,agent,usa
360,100,romantic,ashamed,PursueOwnAction,0,14315.41697,13487.95291,agent,usa
360,100,romantic,ashamed,AvoidSex,89,10940.04439,8773.479645,agent,usa
360,100,romantic,ashamed,DateOthers,100,13970.03694,12150.37208,agent,usa
360,100,romantic,ashamed,InvestRelationship,100,16434.07037,11898.96556,agent,usa
360,100,romantic,ashamed,NoShareReward,100,16632.7844,13536.16537,agent,usa
360,100,romantic,ashamed,RefuseCompensation,0,10831.89214,7639.881495,agent,usa
360,100,romantic,ashamed,NoCompensate4Help,100,14287.10241,10786.24778,agent,usa
361,0,fwb,ashamed,ComplainTroubles,65,15020.9117,16715.50668,agent,usa
361,0,fwb,ashamed,NoInvest4Needs,14,17750.00799,19487.32719,agent,usa
361,0,fwb,ashamed,NoTimeCompany,0,16358.29797,17990.77938,agent,usa
361,0,fwb,ashamed,ExpressDisagree,13,14322.14874,16798.25668,agent,usa
361,0,fwb,ashamed,RefuseTaskInstruct,2,14875.77447,17603.64156,agent,usa
361,0,fwb,ashamed,PursueOwnAction,0,14968.67611,17685.5195,agent,usa
361,0,fwb,ashamed,AvoidSex,0,14239.69331,15363.36886,agent,usa
361,0,fwb,ashamed,DateOthers,13,16840.51005,18607.28419,agent,usa
361,0,fwb,ashamed,InvestRelationship,16,17355.41109,18125.97917,agent,usa
361,0,fwb,ashamed,NoShareReward,22,16833.14801,18487.92869,agent,usa
361,0,fwb,ashamed,RefuseCompensation,0,10290.93568,11262.78312,agent,usa
361,0,fwb,ashamed,NoCompensate4Help,46,14094.84423,15187.26629,agent,usa
362,0,teach,ashamed,ComplainTroubles,63,13250.89674,13464.25104,agent,usa
362,0,teach,ashamed,NoInvest4Needs,0,15320.72711,15651.0526,agent,usa
362,0,teach,ashamed,NoTimeCompany,0,14098.48038,14427.2599,agent,usa
362,0,teach,ashamed,ExpressDisagree,58,14375.69537,14146.27708,agent,usa
362,0,teach,ashamed,RefuseTaskInstruct,0,15686.55432,15258.2151,agent,usa
362,0,teach,ashamed,PursueOwnAction,17,15501.73686,15142.56563,agent,usa
362,0,teach,ashamed,AvoidSex,0,9007.2328,10350.73073,agent,usa
362,0,teach,ashamed,DateOthers,0,12933.55396,13811.09167,agent,usa
362,0,teach,ashamed,InvestRelationship,0,13181.17714,14305.84531,agent,usa
362,0,teach,ashamed,NoShareReward,0,15403.90667,15677.87448,agent,usa
362,0,teach,ashamed,RefuseCompensation,0,9260.780099,9622.836979,agent,usa
362,0,teach,ashamed,NoCompensate4Help,0,12450.52889,12882.23646,agent,usa
363,85,housemate,ashamed,ComplainTroubles,100,12903.50363,14427.54241,agent,usa
363,85,housemate,ashamed,NoInvest4Needs,0,15179.14423,16790.22063,agent,usa
363,85,housemate,ashamed,NoTimeCompany,60,13876.29736,15515.91841,agent,usa
363,85,housemate,ashamed,ExpressDisagree,85,13152.43438,15103.11419,agent,usa
363,85,housemate,ashamed,RefuseTaskInstruct,0,14202.76214,16313.4933,agent,usa
363,85,housemate,ashamed,PursueOwnAction,0,14062.94773,16176.04581,agent,usa
363,85,housemate,ashamed,AvoidSex,0,8578.461149,11548.08723,agent,usa
363,85,housemate,ashamed,DateOthers,0,12315.06713,15068.84187,agent,usa
363,85,housemate,ashamed,InvestRelationship,0,12683.82125,16297.9113,agent,usa
363,85,housemate,ashamed,NoShareReward,75,14486.22202,17333.42961,agent,usa
363,85,housemate,ashamed,RefuseCompensation,0,8175.874909,11021.83508,agent,usa
363,85,housemate,ashamed,NoCompensate4Help,70,11629.61519,14508.84702,agent,usa
364,10,housemate,ashamed,ComplainTroubles,100,12903.50363,14427.54241,agent,usa
364,10,housemate,ashamed,NoInvest4Needs,100,15179.14423,16790.22063,agent,usa
364,10,housemate,ashamed,NoTimeCompany,100,13876.29736,15515.91841,agent,usa
364,10,housemate,ashamed,ExpressDisagree,40,13152.43438,15103.11419,agent,usa
364,10,housemate,ashamed,RefuseTaskInstruct,60,14202.76214,16313.4933,agent,usa
364,10,housemate,ashamed,PursueOwnAction,20,14062.94773,16176.04581,agent,usa
364,10,housemate,ashamed,AvoidSex,0,8578.461149,11548.08723,agent,usa
364,10,housemate,ashamed,DateOthers,0,12315.06713,15068.84187,agent,usa
364,10,housemate,ashamed,InvestRelationship,0,12683.82125,16297.9113,agent,usa
364,10,housemate,ashamed,NoShareReward,100,14486.22202,17333.42961,agent,usa
364,10,housemate,ashamed,RefuseCompensation,0,8175.874909,11021.83508,agent,usa
364,10,housemate,ashamed,NoCompensate4Help,50,11629.61519,14508.84702,agent,usa
2,15,fwb,sad,ComplainTroubles,50,15020.9117,16715.50668,agent,usa
2,15,fwb,sad,NoInvest4Needs,39,17750.00799,19487.32719,agent,usa
2,15,fwb,sad,NoTimeCompany,50,16358.29797,17990.77938,agent,usa
2,15,fwb,sad,ExpressDisagree,27,14322.14874,16798.25668,agent,usa
2,15,fwb,sad,RefuseTaskInstruct,24,14875.77447,17603.64156,agent,usa
2,15,fwb,sad,PursueOwnAction,20,14968.67611,17685.5195,agent,usa
2,15,fwb,sad,AvoidSex,50,14239.69331,15363.36886,agent,usa
2,15,fwb,sad,DateOthers,20,16840.51005,18607.28419,agent,usa
2,15,fwb,sad,InvestRelationship,30,17355.41109,18125.97917,agent,usa
2,15,fwb,sad,NoShareReward,19,16833.14801,18487.92869,agent,usa
2,15,fwb,sad,RefuseCompensation,21,10290.93568,11262.78312,agent,usa
2,15,fwb,sad,NoCompensate4Help,47,14094.84423,15187.26629,agent,usa
3,38,acquaintances,sad,ComplainTroubles,59,12321.42515,16769.77263,agent,usa
3,38,acquaintances,sad,NoInvest4Needs,88,14422.93786,19543.4939,agent,usa
3,38,acquaintances,sad,NoTimeCompany,82,13337.91806,18058.11389,agent,usa
3,38,acquaintances,sad,ExpressDisagree,80,12658.98553,17115.78469,agent,usa
3,38,acquaintances,sad,RefuseTaskInstruct,60,13676.08848,18168.04392,agent,usa
3,38,acquaintances,sad,PursueOwnAction,69,13546.82843,18149.68075,agent,usa
3,38,acquaintances,sad,AvoidSex,7,10117.9226,14717.16,agent,usa
3,38,acquaintances,sad,DateOthers,0,12977.34623,18264.41776,agent,usa
3,38,acquaintances,sad,InvestRelationship,0,14749.79136,18720.61246,agent,usa
3,38,acquaintances,sad,NoShareReward,95,15200.46136,19316.27637,agent,usa
3,38,acquaintances,sad,RefuseCompensation,14,9872.581395,12071.58243,agent,usa
3,38,acquaintances,sad,NoCompensate4Help,64,12942.43138,16057.22276,agent,usa
5,100,romantic,sad,ComplainTroubles,100,13320.13033,12315.80862,agent,usa
5,100,romantic,sad,NoInvest4Needs,100,15696.52586,14407.43179,agent,usa
5,100,romantic,sad,NoTimeCompany,100,14501.52065,13194.88239,agent,usa
5,100,romantic,sad,ExpressDisagree,60,13394.80317,12653.29546,agent,usa
5,100,romantic,sad,RefuseTaskInstruct,0,14465.75727,13568.2471,agent,usa
5,100,romantic,sad,PursueOwnAction,0,14315.41697,13487.95291,agent,usa
5,100,romantic,sad,AvoidSex,100,10940.04439,8773.479645,agent,usa
5,100,romantic,sad,DateOthers,100,13970.03694,12150.37208,agent,usa
5,100,romantic,sad,InvestRelationship,100,16434.07037,11898.96556,agent,usa
5,100,romantic,sad,NoShareReward,100,16632.7844,13536.16537,agent,usa
5,100,romantic,sad,RefuseCompensation,0,10831.89214,7639.881495,agent,usa
5,100,romantic,sad,NoCompensate4Help,0,14287.10241,10786.24778,agent,usa
7,95,parentchild,sad,ComplainTroubles,72,17054.67091,17183.20313,agent,usa
7,95,parentchild,sad,NoInvest4Needs,67,20254.76659,20103.02025,agent,usa
7,95,parentchild,sad,NoTimeCompany,84,18568.05463,18514.14294,agent,usa
7,95,parentchild,sad,ExpressDisagree,0,15768.63941,17008.19792,agent,usa
7,95,parentchild,sad,RefuseTaskInstruct,0,16114.48674,17732.94676,agent,usa
7,95,parentchild,sad,PursueOwnAction,2,16318.73407,17846.136,agent,usa
7,95,parentchild,sad,AvoidSex,0,15975.8681,15630.41377,agent,usa
7,95,parentchild,sad,DateOthers,0,18925.98752,18981.54456,agent,usa
7,95,parentchild,sad,InvestRelationship,15,18135.50369,18133.01968,agent,usa
7,95,parentchild,sad,NoShareReward,0,17746.8323,18546.92593,agent,usa
7,95,parentchild,sad,RefuseCompensation,0,9953.391473,10949.61458,agent,usa
7,95,parentchild,sad,NoCompensate4Help,3,14408.81171,15084.20197,agent,usa
10,88,romantic,sad,ComplainTroubles,78,13320.13033,12315.80862,agent,usa
10,88,romantic,sad,NoInvest4Needs,77,15696.52586,14407.43179,agent,usa
10,88,romantic,sad,NoTimeCompany,100,14501.52065,13194.88239,agent,usa
10,88,romantic,sad,ExpressDisagree,69,13394.80317,12653.29546,agent,usa
10,88,romantic,sad,RefuseTaskInstruct,40,14465.75727,13568.2471,agent,usa
10,88,romantic,sad,PursueOwnAction,56,14315.41697,13487.95291,agent,usa
10,88,romantic,sad,AvoidSex,65,10940.04439,8773.479645,agent,usa
10,88,romantic,sad,DateOthers,84,13970.03694,12150.37208,agent,usa
10,88,romantic,sad,InvestRelationship,100,16434.07037,11898.96556,agent,usa
10,88,romantic,sad,NoShareReward,58,16632.7844,13536.16537,agent,usa
10,88,romantic,sad,RefuseCompensation,44,10831.89214,7639.881495,agent,usa
10,88,romantic,sad,NoCompensate4Help,49,14287.10241,10786.24778,agent,usa
12,100,dr,sad,ComplainTroubles,89,11968.67442,12295.14163,agent,usa
12,100,dr,sad,NoInvest4Needs,65,13838.48256,14401.63829,agent,usa
12,100,dr,sad,NoTimeCompany,10,12817.10447,13231.86696,agent,usa
12,100,dr,sad,ExpressDisagree,0,13065.0731,12525.66363,agent,usa
12,100,dr,sad,RefuseTaskInstruct,40,14378.03731,13408.5829,agent,usa
12,100,dr,sad,PursueOwnAction,0,14154.45143,13335.51902,agent,usa
12,100,dr,sad,AvoidSex,0,8757.862645,9443.766579,agent,usa
12,100,dr,sad,DateOthers,0,12071.53301,12535.96967,agent,usa
12,100,dr,sad,InvestRelationship,0,13759.47662,12859.61862,agent,usa
12,100,dr,sad,NoShareReward,70,15120.32746,13953.16845,agent,usa
12,100,dr,sad,RefuseCompensation,0,9919.789608,8273.568709,agent,usa
12,100,dr,sad,NoCompensate4Help,0,12762.65649,11389.92236,agent,usa
13,29,acquaintances,sad,ComplainTroubles,100,12321.42515,16769.77263,agent,usa
13,29,acquaintances,sad,NoInvest4Needs,39,14422.93786,19543.4939,agent,usa
13,29,acquaintances,sad,NoTimeCompany,56,13337.91806,18058.11389,agent,usa
13,29,acquaintances,sad,ExpressDisagree,72,12658.98553,17115.78469,agent,usa
13,29,acquaintances,sad,RefuseTaskInstruct,0,13676.08848,18168.04392,agent,usa
13,29,acquaintances,sad,PursueOwnAction,2,13546.82843,18149.68075,agent,usa
13,29,acquaintances,sad,AvoidSex,100,10117.9226,14717.16,agent,usa
13,29,acquaintances,sad,DateOthers,79,12977.34623,18264.41776,agent,usa
13,29,acquaintances,sad,InvestRelationship,92,14749.79136,18720.61246,agent,usa
13,29,acquaintances,sad,NoShareReward,0,15200.46136,19316.27637,agent,usa
13,29,acquaintances,sad,RefuseCompensation,75,9872.581395,12071.58243,agent,usa
13,29,acquaintances,sad,NoCompensate4Help,37,12942.43138,16057.22276,agent,usa
16,50,acquaintances,sad,ComplainTroubles,0,12321.42515,16769.77263,agent,usa
16,50,acquaintances,sad,NoInvest4Needs,50,14422.93786,19543.4939,agent,usa
16,50,acquaintances,sad,NoTimeCompany,14,13337.91806,18058.11389,agent,usa
16,50,acquaintances,sad,ExpressDisagree,0,12658.98553,17115.78469,agent,usa
16,50,acquaintances,sad,RefuseTaskInstruct,2,13676.08848,18168.04392,agent,usa
